prefix,rate
1201488,0.00375
1201489,0.00375
1201490,0.00375
1201491,0.00375
1201492,0.00375
1201493,0.00375
1201494,0.00375
1201495,0.00375
1201496,0.00375
1201497,0.00375
1201498,0.00375
1201499,0.00375
1201500,0.00375
1201501,0.00375
1201502,0.00375
1201503,0.00375
1201504,0.00375
1201505,0.00375
1201506,0.00375
1201507,0.00375
1201508,0.00375
1201509,0.00375
1201510,0.00375
1201512,0.00375
1201513,0.00375
1201514,0.00375
1201515,0.00375
1201516,0.00375
1201517,0.00375
1201518,0.00375
1201519,0.00375
1201520,0.00375
1201521,0.00375
1201522,0.00375
1201523,0.00375
1201524,0.00375
1201525,0.00375
1201526,0.00375
1201527,0.00375
1201528,0.00375
1201529,0.00375
1201530,0.00375
1201531,0.00375
1201532,0.00375
1201533,0.00375
1201534,0.00375
1201535,0.00375
1201536,0.00375
1201537,0.00375
1201538,0.00375
1201539,0.00375
1201540,0.00375
1201541,0.00375
1201542,0.00375
1201543,0.00375
1201544,0.00375
1201545,0.00375
1201546,0.00375
1201547,0.00375
1201548,0.00375
1201549,0.00375
1201551,0.00375
1201552,0.00375
1201553,0.00375
1201554,0.00375
1201556,0.00375
1201557,0.00375
1201558,0.00375
1201559,0.00375
1201560,0.00375
1201561,0.00375
1201562,0.00375
1201563,0.00375
1201564,0.00375
1201565,0.00375
1201566,0.00375
1201567,0.00375
1201568,0.00375
1201569,0.00375
1201570,0.00375
1201571,0.00375
1201572,0.00375
1201573,0.00375
1201574,0.00375
1201575,0.00375
1201576,0.00375
1201577,0.00375
1201578,0.00375
1201579,0.00375
1201580,0.00375
1201581,0.00375
1201582,0.00375
1201583,0.00375
1201584,0.00375
1201585,0.00375
1201586,0.00375
1201587,0.00375
1201588,0.00375
1201589,0.00375
1201590,0.00375
1201591,0.00375
1201592,0.00375
1201593,0.00375
1201594,0.00375
1201595,0.00375
1201596,0.00375
1201597,0.00375
1201598,0.00375
1201599,0.00375
1201600,0.00375
1201601,0.00375
1201602,0.00375
1201603,0.00375
1201604,0.00375
1201605,0.00375
1201606,0.00375
1201607,0.00375
1201608,0.00375
1201610,0.00375
1201612,0.00375
1201613,0.00375
1201614,0.00375
1201615,0.00375
1201616,0.00375
1201617,0.00375
1201618,0.00375
1201619,0.00375
1201620,0.00375
1201621,0.00375
1201622,0.00375
1201623,0.00375
1201624,0.00375
1201625,0.00375
1201626,0.00375
1201627,0.00375
1201628,0.00375
1201629,0.00375
1201630,0.00375
1201631,0.00375
1201632,0.00375
1201633,0.00375
1201634,0.00375
1201635,0.00375
1201636,0.00375
1201637,0.00375
1201638,0.00375
1201639,0.00375
1201640,0.00375
1201641,0.00375
1201642,0.00375
1201643,0.00375
1201644,0.00375
1201645,0.00375
1201646,0.00375
1201647,0.00375
1201648,0.00375
1201649,0.00375
1201650,0.00375
1201651,0.00375
1201652,0.00375
1201653,0.00375
1201654,0.00375
1201655,0.00375
1201656,0.00375
1201657,0.00375
1201658,0.00375
1201659,0.00375
1201660,0.00375
1201661,0.00375
1201662,0.00375
1201663,0.00375
1201664,0.00375
1201665,0.00375
1201666,0.00375
1201667,0.00375
1201668,0.00375
1201669,0.00375
1201670,0.00375
1201671,0.00375
1201672,0.00375
1201673,0.00375
1201674,0.00375
1201675,0.00375
1201676,0.00375
1201677,0.00375
1201678,0.00375
1201679,0.00375
1201680,0.00375
1201681,0.00375
1201682,0.00375
1201683,0.00375
1201684,0.00375
1201685,0.00375
1201686,0.00375
1201687,0.00375
1201688,0.00375
1201689,0.00375
1201690,0.00375
1201691,0.00375
1201692,0.00375
1201693,0.00375
1201694,0.00375
1201695,0.00375
1201696,0.00375
1201697,0.00375
1201698,0.00375
1201699,0.00375
1201701,0.00375
1201702,0.00375
1201703,0.00375
1201704,0.00375
1201705,0.00375
1201706,0.00375
1201707,0.00375
1201708,0.00375
1201709,0.00375
1201710,0.00375
1201712,0.00375
1201713,0.00375
1201714,0.00375
1201715,0.00375
1201716,0.00375
1201718,0.00375
1201719,0.00375
1201720,0.00375
1201721,0.00375
1201722,0.00375
1201723,0.00375
1201724,0.00375
1201725,0.00375
1201726,0.00375
1201727,0.00375
1201728,0.00375
1201729,0.00375
1201730,0.00375
1201731,0.00375
1201732,0.00375
1201733,0.00375
1201734,0.00375
1201735,0.00375
1201736,0.00375
1201737,0.00375
1201738,0.00375
1201739,0.00375
1201740,0.00375
1201741,0.00375
1201742,0.00375
1201743,0.00375
1201744,0.00375
1201745,0.00375
1201746,0.00375
1201747,0.00375
1201748,0.00375
1201749,0.00375
1201750,0.00375
1201751,0.00375
1201752,0.00375
1201753,0.00375
1201754,0.00375
1201755,0.00375
1201756,0.00375
1201757,0.00375
1201758,0.00375
1201759,0.00375
1201760,0.00375
1201761,0.00375
1201762,0.00375
1201763,0.00375
1201764,0.00375
1201765,0.00375
1201766,0.00375
1201767,0.00375
1201768,0.00375
1201769,0.00375
1201770,0.00375
1201771,0.00375
1201772,0.00375
1201773,0.00375
1201774,0.00375
1201775,0.00375
1201776,0.00375
1201777,0.00375
1201778,0.00375
1201779,0.00375
1201780,0.00375
1201781,0.00375
1201782,0.00375
1201783,0.00375
1201784,0.00375
1201785,0.00375
1201786,0.00375
1201787,0.00375
1201788,0.00375
1201789,0.00375
1201790,0.00375
1201791,0.00375
1201792,0.00375
1201793,0.00375
1201794,0.00375
1201795,0.00375
1201796,0.00375
1201797,0.00375
1201798,0.00375
1201799,0.00375
1201800,0.00375
1201801,0.00375
1201802,0.00375
1201803,0.00375
1201804,0.00375
1201805,0.00375
1201806,0.00375
1201807,0.00375
1201808,0.00375
1201809,0.00375
1201810,0.00375
1201812,0.00375
1201813,0.00375
1201814,0.00375
1201815,0.00375
1201816,0.00375
1201817,0.00375
1201818,0.00375
1201819,0.00375
1201820,0.00375
1201821,0.00375
1201822,0.00375
1201823,0.00375
1201824,0.00375
1201825,0.00375
1201826,0.00375
1201827,0.00375
1201828,0.00375
1201829,0.00375
1201830,0.00375
1201831,0.00375
1201832,0.00375
1201833,0.00375
1201834,0.00375
1201835,0.00375
1201836,0.00375
1201837,0.00375
1201838,0.00375
1201839,0.00375
1201840,0.00375
1201841,0.00375
1201842,0.00375
1201843,0.00375
1201844,0.00375
1201845,0.00375
1201846,0.00375
1201847,0.00375
1201848,0.00375
1201849,0.00375
1201850,0.00375
1201851,0.00375
1201852,0.00375
1201853,0.00375
1201854,0.00375
1201855,0.00375
1201856,0.00375
1201857,0.00375
1201858,0.00375
1201859,0.00375
1201860,0.00375
1201861,0.00375
1201862,0.00375
1201863,0.00375
1201864,0.00375
1201865,0.00375
1201866,0.00375
1201867,0.00375
1201868,0.00375
1201869,0.00375
1201870,0.00375
1201871,0.00375
1201872,0.00375
1201873,0.00375
1201874,0.00375
1201875,0.00375
1201876,0.00375
1201877,0.00375
1201878,0.00375
1201879,0.00375
1201880,0.00375
1201881,0.00375
1201882,0.00375
1201883,0.00375
1201884,0.00375
1201885,0.00375
1201886,0.00375
1201887,0.00375
1201888,0.00375
1201889,0.00375
1201890,0.00375
1201891,0.00375
1201892,0.00375
1201893,0.00375
1201894,0.00375
1201895,0.00375
1201896,0.00375
1201897,0.00375
1201898,0.00375
1201899,0.00375
1201901,0.00375
1201902,0.00375
1201903,0.00375
1201904,0.00375
1201905,0.00375
1201906,0.00375
1201907,0.00375
1201909,0.00375
1201910,0.00375
1201912,0.00375
1201913,0.00375
1201914,0.00375
1201915,0.00375
1201916,0.00375
1201917,0.00375
1201918,0.00375
1201919,0.00375
1201920,0.00375
1201921,0.00375
1201922,0.00375
1201923,0.00375
1201924,0.00375
1201925,0.00375
1201926,0.00375
1201927,0.00375
1201928,0.00375
1201929,0.00375
1201930,0.00375
1201931,0.00375
1201932,0.00375
1201933,0.00375
1201934,0.00375
1201935,0.00375
1201936,0.00375
1201937,0.00375
1201938,0.00375
1201939,0.00375
1201940,0.00375
1201941,0.00375
1201942,0.00375
1201943,0.00375
1201944,0.00375
1201945,0.00375
1201946,0.00375
1201947,0.00375
1201948,0.00375
1201949,0.00375
1201951,0.00375
1201952,0.00375
1201953,0.00375
1201954,0.00375
1201955,0.00375
1201956,0.00375
1201957,0.00375
1201960,0.00375
1201961,0.00375
1201962,0.00375
1201963,0.00375
1201964,0.00375
1201965,0.00375
1201966,0.00375
1201967,0.00375
1201968,0.00375
1201969,0.00375
1201970,0.00375
1201971,0.00375
1201972,0.00375
1201973,0.00375
1201974,0.00375
1201975,0.00375
1201977,0.00375
1201978,0.00375
1201979,0.00375
1201980,0.00375
1201981,0.00375
1201982,0.00375
1201983,0.00375
1201984,0.00375
1201985,0.00375
1201986,0.00375
1201987,0.00375
1201988,0.00375
1201989,0.00375
1201991,0.00375
1201992,0.00375
1201993,0.00375
1201994,0.00375
1201995,0.00375
1201996,0.00375
1201997,0.00375
1201998,0.00375
1202200,0.00375
1202201,0.00375
1202203,0.00375
1202204,0.00375
1202205,0.00375
1202206,0.00375
1202207,0.00375
1202208,0.00375
1202209,0.00375
1202210,0.00375
1202212,0.00375
1202213,0.00375
1202214,0.00375
1202215,0.00375
1202216,0.00375
1202217,0.00375
1202218,0.00375
1202219,0.00375
1202220,0.00375
1202221,0.00375
1202222,0.00375
1202223,0.00375
1202224,0.00375
1202225,0.00375
1202226,0.00375
1202227,0.00375
1202228,0.00375
1202229,0.00375
1202230,0.00375
1202231,0.00375
1202232,0.00375
1202233,0.00375
1202234,0.00375
1202235,0.00375
1202236,0.00375
1202237,0.00375
1202238,0.00375
1202239,0.00375
1202240,0.00375
1202241,0.00375
1202242,0.00375
1202243,0.00375
1202244,0.00375
1202245,0.00375
1202246,0.00375
1202247,0.00375
1202248,0.00375
1202249,0.00375
1202250,0.00375
1202251,0.00375
1202252,0.00375
1202253,0.00375
1202254,0.00375
1202255,0.00375
1202256,0.00375
1202257,0.00375
1202258,0.00375
1202259,0.00375
1202260,0.00375
1202261,0.00375
1202262,0.00375
1202263,0.00375
1202264,0.00375
1202265,0.00375
1202266,0.00375
1202267,0.00375
1202268,0.00375
1202269,0.00375
1202270,0.00375
1202271,0.00375
1202272,0.00375
1202273,0.00375
1202274,0.00375
1202275,0.00375
1202276,0.00375
1202277,0.00375
1202278,0.00375
1202279,0.00375
1202280,0.00375
1202281,0.00375
1202282,0.00375
1202283,0.00375
1202284,0.00375
1202285,0.00375
1202286,0.00375
1202287,0.00375
1202288,0.00375
1202289,0.00375
1202290,0.00375
1202291,0.00375
1202292,0.00375
1202293,0.00375
1202294,0.00375
1202295,0.00375
1202296,0.00375
1202297,0.00375
1202298,0.00375
1202299,0.00375
1202300,0.00375
1202301,0.00375
1202302,0.00375
1202303,0.00375
1202304,0.00375
1202305,0.00375
1202306,0.00375
1202307,0.00375
1202308,0.00375
1202309,0.00375
1202310,0.00375
1202312,0.00375
1202313,0.00375
1202314,0.00375
1202315,0.00375
1202316,0.00375
1202317,0.00375
1202318,0.00375
1202319,0.00375
1202320,0.00375
1202321,0.00375
1202322,0.00375
1202323,0.00375
1202324,0.00375
1202325,0.00375
1202326,0.00375
1202327,0.00375
1202328,0.00375
1202329,0.00375
1202330,0.00375
1202331,0.00375
1202332,0.00375
1202333,0.00375
1202334,0.00375
1202335,0.00375
1202336,0.00375
1202337,0.00375
1202338,0.00375
1202339,0.00375
1202340,0.00375
1202341,0.00375
1202342,0.00375
1202343,0.00375
1202344,0.00375
1202345,0.00375
1202346,0.00375
1202347,0.00375
1202348,0.00375
1202349,0.00375
1202350,0.00375
1202351,0.00375
1202352,0.00375
1202353,0.00375
1202354,0.00375
1202355,0.00375
1202356,0.00375
1202357,0.00375
1202358,0.00375
1202359,0.00375
1202360,0.00375
1202361,0.00375
1202362,0.00375
1202363,0.00375
1202364,0.00375
1202365,0.00375
1202366,0.00375
1202367,0.00375
1202368,0.00375
1202369,0.00375
1202370,0.00375
1202371,0.00375
1202372,0.00375
1202373,0.00375
1202374,0.00375
1202375,0.00375
1202376,0.00375
1202377,0.00375
1202378,0.00375
1202379,0.00375
1202380,0.00375
1202381,0.00375
1202382,0.00375
1202383,0.00375
1202384,0.00375
1202385,0.00375
1202386,0.00375
1202387,0.00375
1202388,0.00375
1202389,0.00375
1202390,0.00375
1202391,0.00375
1202392,0.00375
1202393,0.00375
1202394,0.00375
1202395,0.00375
1202396,0.00375
1202397,0.00375
1202398,0.00375
1202399,0.00375
1202400,0.00375
1202401,0.00375
1202402,0.00375
1202403,0.00375
1202404,0.00375
1202405,0.00375
1202406,0.00375
1202407,0.00375
1202408,0.00375
1202409,0.00375
1202410,0.00375
1202412,0.00375
1202413,0.00375
1202414,0.00375
1202415,0.00375
1202416,0.00375
1202417,0.00375
1202418,0.00375
1202419,0.00375
1202420,0.00375
1202421,0.00375
1202422,0.00375
1202423,0.00375
1202424,0.00375
1202425,0.00375
1202426,0.00375
1202427,0.00375
1202428,0.00375
1202429,0.00375
1202430,0.00375
1202431,0.00375
1202432,0.00375
1202433,0.00375
1202434,0.00375
1202435,0.00375
1202436,0.00375
1202437,0.00375
1202438,0.00375
1202439,0.00375
1202440,0.00375
1202441,0.00375
1202442,0.00375
1202443,0.00375
1202444,0.00375
1202445,0.00375
1202446,0.00375
1202447,0.00375
1202448,0.00375
1202449,0.00375
1202450,0.00375
1202451,0.00375
1202452,0.00375
1202453,0.00375
1202454,0.00375
1202455,0.00375
1202456,0.00375
1202457,0.00375
1202458,0.00375
1202459,0.00375
1202460,0.00375
1202461,0.00375
1202462,0.00375
1202463,0.00375
1202464,0.00375
1202465,0.00375
1202466,0.00375
1202467,0.00375
1202468,0.00375
1202469,0.00375
1202470,0.00375
1202471,0.00375
1202472,0.00375
1202473,0.00375
1202474,0.00375
1202475,0.00375
1202476,0.00375
1202477,0.00375
1202478,0.00375
1202479,0.00375
1202480,0.00375
1202481,0.00375
1202482,0.00375
1202483,0.00375
1202484,0.00375
1202485,0.00375
1202486,0.00375
1202487,0.00375
1202488,0.00375
1202489,0.00375
1202490,0.00375
1202491,0.00375
1202492,0.00375
1202493,0.00375
1202494,0.00375
1202495,0.00375
1202496,0.00375
1202497,0.00375
1202498,0.00375
1202499,0.00375
1202500,0.00375
1202501,0.00375
1202502,0.00375
1202503,0.00375
1202504,0.00375
1202505,0.00375
1202506,0.00375
1202507,0.00375
1202508,0.00375
1202509,0.00375
1202510,0.00375
1202512,0.00375
1202513,0.00375
1202514,0.00375
1202515,0.00375
1202516,0.00375
1202517,0.00375
1202518,0.00375
1202519,0.00375
1202520,0.00375
1202521,0.00375
1202522,0.00375
1202523,0.00375
1202524,0.00375
1202525,0.00375
1202526,0.00375
1202527,0.00375
1202528,0.00375
1202529,0.00375
1202530,0.00375
1202531,0.00375
1202532,0.00375
1202533,0.00375
1202534,0.00375
1202535,0.00375
1202536,0.00375
1202537,0.00375
1202538,0.00375
1202539,0.00375
1202540,0.00375
1202541,0.00375
1202542,0.00375
1202543,0.00375
1202544,0.00375
1202545,0.00375
1202546,0.00375
1202547,0.00375
1202548,0.00375
1202549,0.00375
1202550,0.00375
1202551,0.00375
1202552,0.00375
1202553,0.00375
1202554,0.00375
1202556,0.00375
1202557,0.00375
1202558,0.00375
1202559,0.00375
1202560,0.00375
1202561,0.00375
1202562,0.00375
1202563,0.00375
1202564,0.00375
1202565,0.00375
1202566,0.00375
1202567,0.00375
1202568,0.00375
1202569,0.00375
1202570,0.00375
1202571,0.00375
1202572,0.00375
1202573,0.00375
1202574,0.00375
1202575,0.00375
1202576,0.00375
1202577,0.00375
1202578,0.00375
1202579,0.00375
1202580,0.00375
1202581,0.00375
1202582,0.00375
1202583,0.00375
1202584,0.00375
1202585,0.00375
1202586,0.00375
1202587,0.00375
1202588,0.00375
1202589,0.00375
1202590,0.00375
1202591,0.00375
1202592,0.00375
1202593,0.00375
1202594,0.00375
1202595,0.00375
1202596,0.00375
1202597,0.00375
1202598,0.00375
1202599,0.00375
1202600,0.00375
1202601,0.00375
1202602,0.00375
1202603,0.00375
1202604,0.00375
1202605,0.00375
1202606,0.00375
1202607,0.00375
1202608,0.00375
1202609,0.00375
1202610,0.00375
1202612,0.00375
1202613,0.00375
1202614,0.00375
1202615,0.00375
1202616,0.00375
1202617,0.00375
1202618,0.00375
1202619,0.00375
1202620,0.00375
1202621,0.00375
1202622,0.00375
1202623,0.00375
1202624,0.00375
1202625,0.00375
1202626,0.00375
1202627,0.00375
1202628,0.00375
1202629,0.00375
1202630,0.00375
1202631,0.00375
1202632,0.00375
1202633,0.00375
1202634,0.00375
1202635,0.00375
1202636,0.00375
1202637,0.00375
1202638,0.00375
1202639,0.00375
1202640,0.00375
1202641,0.00375
1202642,0.00375
1202643,0.00375
1202644,0.00375
1202645,0.00375
1202646,0.00375
1202647,0.00375
1202648,0.00375
1202649,0.00375
1202650,0.00375
1202651,0.00375
1202652,0.00375
1202653,0.00375
1202654,0.00375
1202655,0.00375
1202656,0.00375
1202657,0.00375
1202658,0.00375
1202659,0.00375
1202660,0.00375
1202661,0.00375
1202662,0.00375
1202663,0.00375
1202664,0.00375
1202665,0.00375
1202666,0.00375
1202667,0.00375
1202668,0.00375
1202669,0.00375
1202670,0.00375
1202671,0.00375
1202672,0.00375
1202673,0.00375
1202674,0.00375
1202675,0.00375
1202676,0.00375
1202677,0.00375
1202678,0.00375
1202679,0.00375
1202680,0.00375
1202681,0.00375
1202682,0.00375
1202683,0.00375
1202684,0.00375
1202685,0.00375
1202686,0.00375
1202687,0.00375
1202688,0.00375
1202689,0.00375
1202690,0.00375
1202691,0.00375
1202692,0.00375
1202693,0.00375
1202694,0.00375
1202695,0.00375
1202696,0.00375
1202697,0.00375
1202698,0.00375
1202699,0.00375
1202701,0.00375
1202702,0.00375
1202703,0.00375
1202704,0.00375
1202705,0.00375
1202706,0.00375
1202707,0.00375
1202708,0.00375
1202709,0.00375
1202710,0.00375
1202712,0.00375
1202713,0.00375
1202714,0.00375
1202715,0.00375
1202716,0.00375
1202717,0.00375
1202718,0.00375
1202719,0.00375
1202720,0.00375
1202721,0.00375
1202722,0.00375
1202723,0.00375
1202724,0.00375
1202725,0.00375
1202726,0.00375
1202727,0.00375
1202728,0.00375
1202729,0.00375
1202730,0.00375
1202731,0.00375
1202732,0.00375
1202733,0.00375
1202734,0.00375
1202735,0.00375
1202736,0.00375
1202737,0.00375
1202738,0.00375
1202739,0.00375
1202740,0.00375
1202741,0.00375
1202742,0.00375
1202743,0.00375
1202744,0.00375
1202745,0.00375
1202746,0.00375
1202747,0.00375
1202748,0.00375
1202749,0.00375
1202750,0.00375
1202751,0.00375
1202752,0.00375
1202753,0.00375
1202754,0.00375
1202755,0.00375
1202756,0.00375
1202757,0.00375
1202758,0.00375
1202759,0.00375
1202760,0.00375
1202761,0.00375
1202762,0.00375
1202763,0.00375
1202764,0.00375
1202765,0.00375
1202766,0.00375
1202767,0.00375
1202768,0.00375
1202769,0.00375
1202770,0.00375
1202772,0.00375
1202773,0.00375
1202774,0.00375
1202775,0.00375
1202776,0.00375
1202777,0.00375
1202778,0.00375
1202779,0.00375
1202780,0.00375
1202781,0.00375
1202782,0.00375
1202783,0.00375
1202784,0.00375
1202785,0.00375
1202786,0.00375
1202787,0.00375
1202788,0.00375
1202789,0.00375
1202790,0.00375
1202791,0.00375
1202792,0.00375
1202793,0.00375
1202794,0.00375
1202795,0.00375
1202796,0.00375
1202797,0.00375
1202798,0.00375
1202799,0.00375
1202800,0.00375
1202801,0.00375
1202802,0.00375
1202803,0.00375
1202804,0.00375
1202805,0.00375
1202806,0.00375
1202807,0.00375
1202808,0.00375
1202809,0.00375
1202810,0.00375
1202812,0.00375
1202813,0.00375
1202814,0.00375
1202815,0.00375
1202816,0.00375
1202817,0.00375
1202818,0.00375
1202819,0.00375
1202820,0.00375
1202821,0.00375
1202822,0.00375
1202823,0.00375
1202824,0.00375
1202825,0.00375
1202826,0.00375
1202827,0.00375
1202828,0.00375
1202829,0.00375
1202830,0.00375
1202831,0.00375
1202832,0.00375
1202833,0.00375
1202834,0.00375
1202835,0.00375
1202836,0.00375
1202837,0.00375
1202838,0.00375
1202839,0.00375
1202840,0.00375
1202841,0.00375
1202842,0.00375
1202843,0.00375
1202844,0.00375
1202845,0.00375
1202846,0.00375
1202847,0.00375
1202848,0.00375
1202849,0.00375
1202850,0.00375
1202851,0.00375
1202852,0.00375
1202853,0.00375
1202854,0.00375
1202855,0.00375
1202856,0.00375
1202857,0.00375
1202858,0.00375
1202859,0.00375
1202860,0.00375
1202861,0.00375
1202862,0.00375
1202863,0.00375
1202864,0.00375
1202865,0.00375
1202866,0.00375
1202867,0.00375
1202868,0.00375
1202869,0.00375
1202870,0.00375
1202871,0.00375
1202872,0.00375
1202873,0.00375
1202874,0.00375
1202875,0.00375
1202876,0.00375
1202877,0.00375
1202878,0.00375
1202879,0.00375
1202880,0.00375
1202881,0.00375
1202882,0.00375
1202883,0.00375
1202884,0.00375
1202885,0.00375
1202886,0.00375
1202887,0.00375
1202888,0.00375
1202889,0.00375
1202890,0.00375
1202891,0.00375
1202892,0.00375
1202893,0.00375
1202894,0.00375
1202895,0.00375
1202896,0.00375
1202897,0.00375
1202898,0.00375
1202899,0.00375
1202900,0.00375
1202901,0.00375
1202902,0.00375
1202903,0.00375
1202904,0.00375
1202905,0.00375
1202906,0.00375
1202907,0.00375
1202908,0.00375
1202909,0.00375
1202910,0.00375
1202912,0.00375
1202913,0.00375
1202914,0.00375
1202915,0.00375
1202916,0.00375
1202917,0.00375
1202918,0.00375
1202919,0.00375
1202920,0.00375
1202921,0.00375
1202922,0.00375
1202923,0.00375
1202924,0.00375
1202925,0.00375
1202926,0.00375
1202927,0.00375
1202928,0.00375
1202929,0.00375
1202930,0.00375
1202931,0.00375
1202932,0.00375
1202933,0.00375
1202934,0.00375
1202935,0.00375
1202936,0.00375
1202937,0.00375
1202938,0.00375
1202939,0.00375
1202940,0.00375
1202941,0.00375
1202942,0.00375
1202943,0.00375
1202944,0.00375
1202945,0.00375
1202946,0.00375
1202947,0.00375
1202948,0.00375
1202949,0.00375
1202951,0.00375
1202952,0.00375
1202953,0.00375
1202954,0.00375
1202955,0.00375
1202956,0.00375
1202957,0.00375
1202960,0.00375
1202961,0.00375
1202962,0.00375
1202963,0.00375
1202964,0.00375
1202965,0.00375
1202966,0.00375
1202967,0.00375
1202968,0.00375
1202969,0.00375
1202970,0.00375
1202971,0.00375
1202972,0.00375
1202973,0.00375
1202974,0.00375
1202975,0.00375
1202977,0.00375
1202978,0.00375
1202979,0.00375
1202980,0.00375
1202981,0.00375
1202982,0.00375
1202983,0.00375
1202984,0.00375
1202985,0.00375
1202986,0.00375
1202987,0.00375
1202989,0.00375
1202990,0.00375
1202991,0.00375
1202992,0.00375
